Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-035.020,-000.161,-166.071,+0.229,-0.352,-0.742,-00.0410,+02.4170,+09.7310,-00.000697,+00.000218,-00.000830
-035.036,-000.166,-166.072,+0.230,-0.352,-0.744,-00.0250,+02.4090,+09.7420,+00.000420,-00.000131,+00.000386
-035.038,-000.166,-166.068,+0.231,-0.352,-0.735,-00.0110,+02.4080,+09.7340,-00.000634,+00.000185,-00.001605
-035.034,-000.167,-166.072,+0.231,-0.350,-0.749,-00.0100,+02.4210,+09.7370,+00.000135,+00.001496,-00.000484
-035.034,-000.168,-166.070,+0.231,-0.347,-0.738,-00.0140,+02.4120,+09.7070,+00.000834,+00.000794,+00.000367
-035.029,-000.169,-166.066,+0.231,-0.348,-0.749,-00.0280,+02.4200,+09.7310,-00.000531,+00.000706,-00.001593
-035.030,-000.167,-166.063,+0.231,-0.351,-0.735,-00.0480,+02.4120,+09.7650,+00.001175,+00.000872,-00.000025
-035.029,-000.168,-166.063,+0.231,-0.353,-0.751,-00.0120,+02.4200,+09.7120,+00.000326,+00.000574,+00.000452
-035.025,-000.170,-166.064,+0.229,-0.352,-0.742,-00.0270,+02.4390,+09.7340,-00.000189,-00.000379,+00.001118
-035.025,-000.167,-166.068,+0.230,-0.350,-0.744,-00.0020,+02.3980,+09.7160,+00.000539,+00.000525,-00.001274
-035.017,-000.164,-166.069,+0.230,-0.349,-0.742,-00.0410,+02.4120,+09.7140,+00.000116,+00.000199,-00.000497
-035.011,-000.170,-166.076,+0.232,-0.354,-0.734,-00.0470,+02.4060,+09.7610,+00.000355,-00.000068,+00.000997
-035.002,-000.167,-166.069,+0.233,-0.349,-0.742,-00.0460,+02.4320,+09.7270,-00.000293,-00.000302,+00.000731
-035.009,-000.171,-166.064,+0.231,-0.352,-0.749,-00.0410,+02.3960,+09.7480,+00.000556,-00.000008,+00.000781
-035.014,-000.161,-166.066,+0.228,-0.350,-0.742,-00.0210,+02.4190,+09.7360,-00.000730,-00.000696,-00.000136
-035.028,-000.165,-166.062,+0.231,-0.353,-0.751,-00.0250,+02.4190,+09.7140,-00.000795,-00.000156,-00.000639
-035.024,-000.164,-166.061,+0.231,-0.354,-0.742,-00.0370,+02.4290,+09.7560,-00.000339,+00.000122,-00.000750
-035.010,-000.169,-166.062,+0.227,-0.345,-0.743,-00.0450,+02.3980,+09.7320,-00.000936,-00.000825,-00.001005
-034.999,-000.169,-166.061,+0.232,-0.352,-0.749,-00.0160,+02.4450,+09.7200,+00.001326,-00.000765,+00.000176
-035.003,-000.170,-166.068,+0.231,-0.353,-0.753,-00.0380,+02.4220,+09.7230,+00.000472,+00.000557,-00.000320
-035.017,-000.170,-166.070,+0.234,-0.341,-0.742,-00.0200,+02.4050,+09.7060,-00.000582,-00.000302,-00.000783
-034.998,-000.168,-166.067,+0.228,-0.353,-0.739,-00.0360,+02.3980,+09.7290,+00.000153,-00.000483,+00.000543
-034.985,-000.170,-166.068,+0.232,-0.352,-0.740,-00.0360,+02.4220,+09.7340,-00.000197,+00.000450,+00.000664
-034.984,-000.166,-166.069,+0.229,-0.350,-0.739,-00.0420,+02.3950,+09.7420,+00.000581,-00.000189,-00.000335
-034.982,-000.163,-166.072,+0.229,-0.353,-0.742,-00.0560,+02.4190,+09.7630,+00.000597,-00.000709,-00.000626
-034.971,-000.161,-166.068,+0.229,-0.350,-0.739,-00.0340,+02.3890,+09.7110,-00.000072,-00.000128,-00.000050
-034.959,-000.160,-166.069,+0.230,-0.352,-0.738,-00.0190,+02.4030,+09.7650,+00.000593,-00.000096,+00.000337
-034.959,-000.160,-166.067,+0.232,-0.345,-0.742,-00.0430,+02.4220,+09.7220,+00.000767,-00.000357,-00.000453
-034.933,-000.162,-166.067,+0.230,-0.355,-0.738,-00.0270,+02.4010,+09.7590,-00.000993,+00.000391,-00.000276
-034.926,-000.159,-166.068,+0.225,-0.351,-0.738,-00.0440,+02.4340,+09.7120,-00.000240,+00.001189,+00.001084
-034.931,-000.160,-166.072,+0.230,-0.333,-0.742,-00.0450,+02.3870,+09.7240,-00.001010,+00.000258,-00.000805
-034.933,-000.165,-166.071,+0.231,-0.347,-0.740,-00.0330,+02.4080,+09.7800,-00.000579,-00.000815,-00.000078
-034.925,-000.163,-166.072,+0.233,-0.341,-0.738,-00.0140,+02.4220,+09.7340,-00.001662,+00.000035,+00.000468
-034.917,-000.165,-166.074,+0.233,-0.345,-0.745,-00.0320,+02.4090,+09.6950,-00.000041,+00.000011,-00.000878
-034.928,-000.168,-166.072,+0.231,-0.354,-0.744,+00.0020,+02.4230,+09.7550,+00.000423,-00.000487,+00.000618
-034.946,-000.171,-166.071,+0.232,-0.352,-0.740,-00.0500,+02.4160,+09.7310,-00.001393,+00.001174,+00.000992
-034.936,-000.169,-166.070,+0.230,-0.352,-0.737,-00.0260,+02.4260,+09.7210,+00.000716,-00.000288,-00.000223
-034.919,-000.166,-166.069,+0.228,-0.347,-0.742,-00.0290,+02.4160,+09.7090,+00.000313,-00.001319,-00.000403
-034.904,-000.165,-166.067,+0.230,-0.357,-0.747,-00.0370,+02.4170,+09.7430,+00.000128,-00.000075,+00.000516
-034.902,-000.163,-166.065,+0.227,-0.352,-0.741,-00.0430,+02.4060,+09.7160,-00.000300,-00.001032,-00.000493
-034.910,-000.168,-166.069,+0.228,-0.348,-0.741,-00.0230,+02.3940,+09.7340,+00.000442,+00.000150,+00.001536
-034.912,-000.167,-166.071,+0.229,-0.352,-0.735,-00.0470,+02.4320,+09.7110,-00.000467,-00.000214,-00.000144
-034.921,-000.166,-166.071,+0.230,-0.352,-0.737,-00.0210,+02.4100,+09.6720,-00.001164,-00.000397,-00.000343
-034.921,-000.169,-166.073,+0.231,-0.352,-0.742,-00.0190,+02.4120,+09.7100,+00.000334,-00.000921,-00.000995
-034.936,-000.174,-166.073,+0.230,-0.353,-0.746,-00.0220,+02.4050,+09.7140,-00.000031,-00.001387,-00.000217
-034.952,-000.174,-166.070,+0.232,-0.346,-0.736,-00.0400,+02.4020,+09.7360,-00.000751,-00.001372,+00.000260
-034.961,-000.170,-166.065,+0.229,-0.357,-0.744,-00.0200,+02.3990,+09.7500,-00.000117,-00.001710,+00.000087
-034.970,-000.167,-166.070,+0.230,-0.357,-0.735,-00.0190,+02.3980,+09.7100,+00.000155,+00.000594,-00.000973
-034.970,-000.166,-166.074,+0.229,-0.350,-0.740,-00.0030,+02.4240,+09.7430,-00.000838,-00.000286,+00.000889
-034.970,-000.165,-166.071,+0.229,-0.350,-0.740,-00.0290,+02.3960,+09.7120,+00.003072,+00.000656,-00.000303
-034.969,-000.172,-166.056,+0.228,-0.353,-0.737,-00.0250,+02.4620,+09.7530,+00.002288,-00.000267,+00.000268
-039.663,+000.153,-171.261,+0.233,-0.255,-0.755,-00.2580,+01.3420,+10.0650,-00.313800,-00.017518,+00.058569
-043.021,+003.906,+170.460,+0.221,+0.013,-0.764,+00.6810,-01.6100,+09.7790,-00.070542,+00.096157,-00.013756
-046.861,+001.482,+148.863,+0.289,+0.282,-0.687,+00.0340,-04.9290,+09.5830,-00.629514,+00.054332,-00.126636
-046.130,+002.105,+111.026,+0.313,+0.569,-0.432,+00.1630,-08.9540,+03.4670,-01.291910,+00.027448,-00.017015
-046.436,+001.958,+083.004,+0.362,+0.698,-0.279,+00.3430,-09.8150,-01.1120,-00.162291,-00.026217,-00.005206
-046.254,+002.126,+082.691,+0.360,+0.703,-0.276,+00.5120,-09.7690,-00.7460,-00.003678,-00.002323,+00.002376
-046.255,+002.144,+082.776,+0.359,+0.706,-0.275,+00.3670,-09.7390,-00.9860,-00.000127,+00.000133,-00.000594
-046.251,+002.161,+082.923,+0.365,+0.707,-0.277,+00.3710,-09.7060,-00.9850,-00.000702,+00.000408,-00.000486
-046.247,+002.183,+083.078,+0.362,+0.713,-0.278,+00.3670,-09.7070,-01.0350,+00.000334,-00.000270,-00.000064
-046.241,+002.194,+083.237,+0.366,+0.705,-0.277,+00.3910,-09.7180,-01.0180,+00.000927,+00.000733,-00.000494
-046.245,+002.203,+083.393,+0.358,+0.703,-0.278,+00.3660,-09.7190,-01.0360,+00.000571,-00.000515,+00.000431
-046.240,+002.208,+083.549,+0.363,+0.699,-0.283,+00.3730,-09.7250,-01.0270,+00.000227,-00.000146,-00.000746
-046.242,+002.207,+083.703,+0.363,+0.709,-0.278,+00.3490,-09.7050,-01.0320,-00.000740,-00.000417,-00.000946
-046.240,+002.199,+083.835,+0.362,+0.701,-0.276,+00.3710,-09.7420,-01.0300,-00.000991,+00.000455,-00.000748
-046.239,+002.196,+083.912,+0.366,+0.700,-0.271,+00.3840,-09.7270,-01.0420,+00.000459,+00.000303,+00.000334
-046.241,+002.195,+083.955,+0.362,+0.716,-0.282,+00.3810,-09.7220,-01.0090,-00.001447,+00.000002,-00.000362
-046.246,+002.192,+083.974,+0.363,+0.716,-0.280,+00.3820,-09.7270,-00.9900,-00.000101,+00.000176,+00.000478
-046.248,+002.192,+083.984,+0.363,+0.709,-0.283,+00.4100,-09.7130,-01.0210,+00.001367,+00.000627,-00.000465
-046.253,+002.192,+083.989,+0.363,+0.704,-0.288,+00.3860,-09.7340,-01.0510,-00.000037,+00.000644,-00.000469
-046.257,+002.192,+083.989,+0.358,+0.702,-0.282,+00.3700,-09.7140,-01.0330,-00.000223,+00.000161,-00.000925
-045.497,+002.193,+083.990,+0.364,+0.699,-0.279,+00.3820,-09.7070,-01.0080,-00.000531,-00.000062,-00.000664
-044.501,+002.199,+083.986,+0.361,+0.703,-0.280,+00.3630,-09.7040,-01.0360,+00.000340,-00.000278,-00.002073
-043.640,+002.206,+083.995,+0.366,+0.715,-0.281,+00.3750,-09.7130,-01.0190,+00.000300,+00.000493,-00.000538
-043.149,+002.206,+084.000,+0.364,+0.714,-0.278,+00.3540,-09.7200,-01.0080,-00.000959,-00.000464,-00.001084
-042.871,+002.212,+084.003,+0.361,+0.704,-0.278,+00.3940,-09.7010,-01.0410,+00.000834,-00.001037,-00.000122
-042.657,+002.217,+084.109,+0.363,+0.723,-0.282,+00.3700,-09.7200,-00.9880,-00.001763,+00.001131,+00.000694
-042.499,+002.220,+084.137,+0.360,+0.708,-0.278,+00.3380,-09.7330,-00.9300,+00.000249,+00.000692,+00.000541
-042.394,+002.210,+084.121,+0.360,+0.706,-0.278,+00.3610,-09.7390,-00.9930,-00.000185,+00.000363,+00.000299
-042.332,+002.193,+084.125,+0.361,+0.709,-0.276,+00.3450,-09.7210,-01.0120,+00.000231,+00.000767,-00.000013
-042.278,+002.194,+084.122,+0.361,+0.708,-0.274,+00.3680,-09.7470,-00.9730,-00.000464,+00.000468,-00.000135
-042.255,+002.197,+084.118,+0.365,+0.706,-0.279,+00.3630,-09.7140,-01.0380,-00.000008,+00.000300,+00.000903
-042.222,+002.198,+084.121,+0.359,+0.706,-0.275,+00.3460,-09.7260,-00.9860,+00.000079,-00.000276,-00.000691
-042.191,+002.195,+084.127,+0.364,+0.706,-0.277,+00.3630,-09.7100,-00.9840,-00.002276,+00.001082,-00.001802
-042.174,+002.194,+084.124,+0.368,+0.708,-0.277,+00.3910,-09.7260,-00.9980,+00.000712,+00.000030,-00.000931
-042.148,+002.197,+084.119,+0.365,+0.706,-0.279,+00.3730,-09.7390,-00.9970,-00.001722,-00.000614,-00.000667
-042.128,+002.202,+084.120,+0.361,+0.714,-0.273,+00.3820,-09.7040,-00.9880,-00.001110,+00.000835,-00.000906
-042.114,+002.203,+084.124,+0.363,+0.707,-0.279,+00.3550,-09.7340,-01.0410,-00.002053,+00.001866,-00.000030
-042.099,+002.219,+084.128,+0.367,+0.715,-0.282,+00.3900,-09.7100,-00.9790,-00.001408,+00.000275,-00.000080
-042.086,+002.206,+084.125,+0.364,+0.709,-0.279,+00.3500,-09.7230,-01.0040,-00.001252,-00.000027,-00.000395
-042.071,+002.200,+084.121,+0.364,+0.706,-0.277,+00.3500,-09.6960,-01.0190,+00.000982,-00.000350,+00.000066
-042.065,+002.192,+084.118,+0.362,+0.713,-0.278,+00.3590,-09.7250,-00.9920,+00.000467,+00.001284,+00.000179
-042.070,+002.189,+084.125,+0.361,+0.701,-0.278,+00.3520,-09.7080,-01.0000,+00.000138,+00.000211,-00.000837
-042.066,+002.188,+084.114,+0.360,+0.701,-0.276,+00.3680,-09.7220,-00.9820,+00.000325,-00.000068,+00.000631
-042.072,+002.189,+084.116,+0.360,+0.703,-0.280,+00.3610,-09.7320,-00.9970,+00.002772,+00.000210,+00.000047
-042.078,+002.187,+084.123,+0.362,+0.704,-0.276,+00.3420,-09.7140,-00.9740,+00.000087,-00.000323,+00.000032
-042.071,+002.187,+084.112,+0.366,+0.709,-0.282,+00.3850,-09.7270,-01.0030,+00.000621,+00.000134,-00.000563
-042.063,+002.180,+084.115,+0.361,+0.709,-0.276,+00.3590,-09.7480,-00.9960,-00.000152,+00.000907,-00.001068
-042.071,+002.187,+084.115,+0.362,+0.703,-0.278,+00.3810,-09.7340,-01.0230,-00.000222,-00.001735,-00.000386
-042.073,+002.191,+084.115,+0.360,+0.703,-0.274,+00.3730,-09.7010,-01.0170,+00.002547,-00.000581,-00.000375
-042.062,+002.194,+084.127,+0.364,+0.706,-0.276,+00.3490,-09.7230,-01.0010,+00.001265,-00.000851,+00.000829
-042.063,+002.193,+084.124,+0.362,+0.703,-0.281,+00.3700,-09.7120,-01.0120,-00.000459,-00.000333,-00.000490
-042.063,+002.194,+084.128,+0.359,+0.701,-0.271,+00.3490,-09.7130,-01.0110,+00.000065,+00.001054,-00.000972
-042.077,+002.184,+084.123,+0.362,+0.705,-0.281,+00.3760,-09.7050,-01.0240,+00.000811,+00.000283,+00.000655
-042.082,+002.185,+084.117,+0.363,+0.703,-0.281,+00.3600,-09.7300,-00.9780,+00.000189,+00.001434,-00.001233
-042.083,+002.185,+084.115,+0.359,+0.706,-0.275,+00.3430,-09.7280,-01.0310,-00.000135,+00.001142,-00.000223
-042.099,+002.185,+084.112,+0.361,+0.713,-0.280,+00.3690,-09.6990,-01.0130,-00.000858,+00.000484,-00.000484
-042.106,+002.193,+084.116,+0.359,+0.706,-0.275,+00.3380,-09.7260,-01.0040,+00.000765,-00.000345,+00.000132
-042.108,+002.195,+084.106,+0.365,+0.722,-0.278,+00.3610,-09.7030,-00.9870,-00.000586,-00.000055,-00.000378
-042.130,+002.202,+084.076,+0.362,+0.703,-0.278,+00.4310,-09.7200,-01.0640,+00.003197,-00.000040,+00.000597
-042.140,+002.210,+084.088,+0.361,+0.708,-0.276,+00.3710,-09.7160,-00.9970,+00.001260,+00.000426,+00.000100
-042.132,+002.203,+084.096,+0.362,+0.708,-0.280,+00.4130,-09.6980,-00.9970,+00.000308,+00.001404,-00.000026
-042.133,+002.200,+084.098,+0.363,+0.706,-0.279,+00.3920,-09.7340,-01.0050,+00.000105,-00.000270,+00.000148
-042.125,+002.195,+084.096,+0.359,+0.707,-0.284,+00.3480,-09.7380,-01.0170,+00.000707,-00.001559,+00.002388
-042.117,+002.187,+084.098,+0.361,+0.706,-0.278,+00.3730,-09.7130,-01.0320,-00.000215,+00.000548,-00.001361
-042.128,+002.187,+084.098,+0.362,+0.708,-0.281,+00.3900,-09.7210,-01.0020,-00.000724,+00.000007,-00.000253
-042.135,+002.189,+084.092,+0.363,+0.709,-0.278,+00.3770,-09.7440,-01.0210,-00.000429,+00.000503,+00.000673
-042.140,+002.189,+084.095,+0.360,+0.705,-0.280,+00.3300,-09.7280,-01.0080,-00.001121,+00.000767,-00.000188
-042.146,+002.189,+084.097,+0.366,+0.722,-0.283,+00.3480,-09.6990,-01.0210,+00.001878,+00.000891,+00.000535
-042.148,+002.184,+084.093,+0.357,+0.704,-0.275,+00.3880,-09.7310,-01.0120,+00.000827,-00.000032,-00.000252
-042.144,+002.189,+084.088,+0.363,+0.706,-0.279,+00.3550,-09.7240,-01.0390,+00.001535,-00.001336,+00.000178
-042.144,+002.188,+084.091,+0.363,+0.699,-0.285,+00.3690,-09.7300,-01.0320,+00.000768,+00.000286,+00.000044
-042.149,+002.189,+084.089,+0.364,+0.697,-0.279,+00.3560,-09.7320,-01.0160,+00.000208,-00.000715,-00.000436
-042.159,+002.195,+084.089,+0.360,+0.705,-0.274,+00.3920,-09.7230,-01.0360,+00.001953,+00.000323,-00.001009
-042.164,+002.199,+084.092,+0.364,+0.704,-0.277,+00.3550,-09.7410,-01.0230,-00.000005,+00.000119,-00.000350
-042.161,+002.185,+084.098,+0.365,+0.714,-0.281,+00.3650,-09.7250,-01.0420,-00.000656,+00.000379,-00.000521
-042.160,+002.184,+084.095,+0.362,+0.699,-0.279,+00.3600,-09.7190,-01.0350,+00.000196,+00.001216,-00.000374
-042.157,+002.192,+084.042,+0.361,+0.703,-0.285,+00.3850,-09.7070,-01.0160,-00.003813,-00.000143,-00.000448
-042.167,+002.201,+084.003,+0.366,+0.704,-0.277,+00.3660,-09.7290,-01.0650,-00.000129,+00.001008,+00.000704
-042.176,+002.206,+084.009,+0.360,+0.702,-0.282,+00.3840,-09.7330,-00.9710,-00.000305,+00.000046,-00.000128
-042.188,+002.206,+084.015,+0.360,+0.707,-0.282,+00.3440,-09.6910,-01.0510,+00.000003,+00.000060,+00.000379
-042.187,+002.214,+084.014,+0.360,+0.700,-0.278,+00.3760,-09.7320,-01.0280,-00.000255,+00.000231,+00.000030
-042.190,+002.208,+084.008,+0.363,+0.704,-0.279,+00.3490,-09.7140,-01.0130,+00.001255,+00.000303,-00.001563
-042.196,+002.196,+084.008,+0.362,+0.703,-0.281,+00.3750,-09.7010,-01.0040,-00.001240,-00.000733,-00.000297
-042.202,+002.196,+084.009,+0.368,+0.720,-0.279,+00.3760,-09.6820,-01.0770,-00.001274,+00.001754,-00.000047
-042.197,+002.200,+084.012,+0.359,+0.702,-0.277,+00.4160,-09.7120,-01.0010,+00.001384,+00.000275,-00.000596
-042.196,+002.195,+084.021,+0.363,+0.705,-0.285,+00.3810,-09.7320,-00.9690,-00.000057,-00.000381,+00.001549
-042.194,+002.193,+084.019,+0.363,+0.701,-0.276,+00.3640,-09.7210,-01.0010,-00.000377,+00.000369,-00.000222
-042.180,+002.195,+084.010,+0.362,+0.704,-0.276,+00.3760,-09.7490,-00.9320,+00.000226,-00.001055,-00.000127
-042.178,+002.192,+084.013,+0.361,+0.705,-0.276,+00.4110,-09.7200,-00.9930,+00.000826,+00.000366,+00.000072
-042.170,+002.178,+084.012,+0.362,+0.709,-0.272,+00.3700,-09.7060,-01.0640,-00.000063,+00.000501,+00.000148
-042.158,+002.182,+084.012,+0.362,+0.701,-0.276,+00.3510,-09.7410,-01.0390,+00.000263,+00.001479,+00.000430
-042.166,+002.182,+084.006,+0.360,+0.705,-0.274,+00.3420,-09.7470,-00.9840,-00.001114,+00.000259,+00.000071
-042.183,+002.192,+084.002,+0.360,+0.705,-0.274,+00.3680,-09.7340,-01.0180,-00.001204,+00.000605,+00.000571
-042.193,+002.192,+084.006,+0.366,+0.706,-0.283,+00.3700,-09.7140,-01.0420,+00.000046,-00.000539,-00.000771
-042.207,+002.195,+083.998,+0.361,+0.705,-0.283,+00.3660,-09.7290,-01.0410,-00.000328,+00.000340,+00.000743
-042.209,+002.188,+084.004,+0.357,+0.704,-0.281,+00.4070,-09.7100,-01.0220,-00.000315,+00.000893,-00.000413
-042.207,+002.191,+083.998,+0.357,+0.700,-0.277,+00.3750,-09.6940,-00.9730,-00.000330,-00.000911,-00.000420
-042.210,+002.186,+083.997,+0.362,+0.706,-0.280,+00.3660,-09.7090,-01.0450,+00.001098,+00.000247,+00.000257
-042.213,+002.186,+083.992,+0.367,+0.703,-0.275,+00.3700,-09.7330,-01.0600,+00.000349,+00.000340,-00.001515
-042.220,+002.188,+083.985,+0.362,+0.711,-0.276,+00.3590,-09.7170,-01.0630,+00.001445,-00.000661,+00.000820
-042.237,+002.185,+083.987,+0.363,+0.708,-0.283,+00.3990,-09.7180,-01.0300,-00.000742,+00.000192,+00.001117
-042.241,+002.183,+083.987,+0.362,+0.703,-0.276,+00.3860,-09.7170,-01.0360,-00.001136,+00.001255,-00.001737
-042.256,+002.180,+083.988,+0.362,+0.706,-0.280,+00.3610,-09.7080,-01.0240,+00.000400,+00.000107,-00.000094
-042.249,+002.180,+083.982,+0.362,+0.706,-0.280,+00.3670,-09.7040,-01.0260,+00.000822,+00.002368,+00.000954
-042.243,+002.182,+083.981,+0.359,+0.703,-0.275,+00.3780,-09.7300,-01.0140,+00.000077,+00.001124,+00.000615
-042.237,+002.187,+083.981,+0.361,+0.703,-0.280,+00.3760,-09.6930,-01.0440,+00.001020,-00.000054,+00.001618
-042.242,+002.187,+083.985,+0.363,+0.704,-0.278,+00.3800,-09.7180,-01.0250,-00.000123,-00.000616,+00.000363
-042.236,+002.184,+083.992,+0.365,+0.706,-0.277,+00.3790,-09.7280,-01.0490,+00.000220,+00.000467,-00.000318
-042.243,+002.186,+083.996,+0.362,+0.708,-0.281,+00.3940,-09.7020,-01.0120,+00.000094,+00.000574,+00.001353
-042.241,+002.186,+083.991,+0.364,+0.701,-0.285,+00.3710,-09.6980,-01.0100,-00.000008,+00.000368,+00.000067
-042.254,+002.189,+083.996,+0.359,+0.698,-0.278,+00.3590,-09.7250,-01.0160,+00.000190,-00.000279,-00.001567
-042.255,+002.191,+083.995,+0.361,+0.701,-0.280,+00.3700,-09.7310,-01.0460,+00.000515,+00.001466,+00.001401
-042.259,+002.191,+083.987,+0.361,+0.700,-0.281,+00.3780,-09.7120,-01.0190,+00.000815,+00.000168,+00.000160
-042.269,+002.191,+083.981,+0.360,+0.705,-0.275,+00.3510,-09.6960,-01.0410,+00.000623,-00.000646,-00.000484
-042.274,+002.188,+083.984,+0.361,+0.701,-0.281,+00.3730,-09.7450,-01.0420,-00.000882,+00.000735,-00.000696
-042.281,+002.178,+083.980,+0.361,+0.700,-0.281,+00.3720,-09.7170,-01.0320,-00.000206,+00.001455,-00.000131
-042.281,+002.168,+083.987,+0.364,+0.701,-0.277,+00.3600,-09.7240,-00.9810,+00.000535,+00.001716,-00.001118
-042.278,+002.177,+083.988,+0.363,+0.701,-0.276,+00.3790,-09.7160,-01.0290,+00.000369,+00.001258,+00.001116
-042.278,+002.177,+083.991,+0.361,+0.719,-0.284,+00.3960,-09.7320,-01.0020,+00.000458,+00.000179,+00.000361
-042.277,+002.179,+083.984,+0.363,+0.703,-0.281,+00.3650,-09.7200,-01.0140,-00.000622,+00.000242,+00.000618
-042.273,+002.182,+083.981,+0.360,+0.701,-0.276,+00.3680,-09.7110,-01.0150,-00.001024,+00.001006,+00.000048
-042.268,+002.182,+083.980,+0.362,+0.703,-0.285,+00.3990,-09.7090,-01.0190,+00.000999,+00.000307,+00.000226
-042.273,+002.184,+083.982,+0.362,+0.704,-0.274,+00.3630,-09.7060,-01.0560,+00.000020,+00.000600,-00.001092
-042.275,+002.190,+083.984,+0.365,+0.709,-0.276,+00.3650,-09.7280,-01.0510,+00.000319,-00.000822,-00.000532
-042.280,+002.187,+083.986,+0.362,+0.700,-0.279,+00.4040,-09.7250,-01.0040,-00.000707,-00.000019,-00.000167
-042.270,+002.194,+083.982,+0.362,+0.711,-0.278,+00.3710,-09.7140,-01.0400,-00.000285,-00.000411,+00.000900
-042.263,+002.189,+083.989,+0.363,+0.709,-0.274,+00.3820,-09.7170,-01.0430,+00.001522,+00.000136,-00.001544
-042.255,+002.183,+083.991,+0.360,+0.702,-0.291,+00.3590,-09.7240,-01.0340,+00.000652,+00.001098,-00.000545
-042.247,+002.186,+083.991,+0.364,+0.703,-0.276,+00.3580,-09.7120,-01.0550,+00.001138,-00.000149,-00.000354
-042.251,+002.182,+083.986,+0.363,+0.703,-0.281,+00.3770,-09.7120,-01.0310,-00.000868,+00.000353,-00.000072
-042.251,+002.185,+083.985,+0.359,+0.700,-0.278,+00.3660,-09.7140,-00.9900,-00.000073,-00.000919,-00.001198
-042.251,+002.175,+083.983,+0.364,+0.699,-0.274,+00.3650,-09.7050,-01.0390,+00.000030,+00.000303,+00.000006
-042.260,+002.177,+083.983,+0.367,+0.716,-0.281,+00.3790,-09.7040,-01.0050,+00.001160,+00.000173,+00.000580
-042.256,+002.182,+083.981,+0.362,+0.703,-0.276,+00.3700,-09.7150,-01.0240,-00.000358,-00.000051,-00.002658
-042.267,+002.185,+083.983,+0.354,+0.696,-0.276,+00.3650,-09.7060,-01.0380,-00.000120,+00.000482,+00.001916
-042.272,+002.183,+083.986,+0.361,+0.705,-0.276,+00.3650,-09.7390,-01.0570,+00.000166,+00.000873,-00.000278
-042.272,+002.181,+083.985,+0.365,+0.714,-0.281,+00.3770,-09.7430,-00.9690,+00.000198,+00.000922,-00.000405
-042.274,+002.179,+083.990,+0.364,+0.703,-0.285,+00.3800,-09.6720,-01.0410,+00.000157,+00.000008,+00.000213
-042.286,+002.183,+083.984,+0.363,+0.703,-0.279,+00.3670,-09.7080,-01.0000,-00.000196,-00.000045,-00.001672
-042.278,+002.183,+083.985,+0.366,+0.704,-0.277,+00.3790,-09.7090,-01.0410,+00.000023,+00.000066,-00.000766
-042.285,+002.183,+083.983,+0.361,+0.705,-0.276,+00.3660,-09.6920,-01.0270,-00.001105,-00.000073,+00.000808
-042.283,+002.183,+083.984,+0.364,+0.704,-0.277,+00.3400,-09.7290,-01.0300,-00.000191,+00.000065,+00.000285
-042.283,+002.186,+083.978,+0.362,+0.707,-0.287,+00.3530,-09.7150,-01.0480,+00.000080,-00.000294,-00.001067
-042.275,+002.184,+083.978,+0.363,+0.698,-0.285,+00.3550,-09.7290,-01.0210,+00.000184,+00.001001,+00.000206
-042.272,+002.180,+083.981,+0.362,+0.712,-0.284,+00.3580,-09.7200,-01.0080,-00.000930,+00.000173,-00.001152
-042.287,+002.183,+083.984,+0.363,+0.705,-0.278,+00.3580,-09.7410,-01.0040,+00.000331,+00.000011,-00.000067
-042.297,+002.187,+083.984,+0.365,+0.714,-0.279,+00.3840,-09.7150,-01.0210,-00.000369,+00.001187,-00.000437
-042.313,+002.186,+083.990,+0.360,+0.715,-0.275,+00.3400,-09.7100,-00.9890,+00.001027,-00.000084,-00.000079
-042.322,+002.186,+083.987,+0.361,+0.703,-0.278,+00.3670,-09.7200,-00.9820,-00.000763,+00.000465,+00.000328
-042.319,+002.187,+083.998,+0.364,+0.704,-0.274,+00.3850,-09.7150,-01.0420,+00.001620,+00.000534,-00.000286
-042.304,+002.178,+083.994,+0.365,+0.730,-0.278,+00.3560,-09.7230,-01.0130,+00.000229,+00.000257,-00.001558
